,fk_id_familia,fk_id_grupo,nome_cientifico,categoria,ano,fk_id_categoria
1025,81,6,Leontopithecus rosalia,EN,2021,4.0
1026,82,6,Saimiri vanzolinii,VU,2014,3.0
1027,82,6,Saimiri vanzolinii,VU,2021,3.0
1028,82,6,Cebus kaapori,CR,2014,5.0
1029,82,6,Cebus kaapori,CR,2021,5.0
1030,82,6,Sapajus cay,VU,2014,3.0
1031,82,6,Sapajus cay,VU,2021,3.0
1032,82,6,Sapajus flavius,EN,2014,4.0
1033,82,6,Sapajus flavius,EN,2021,4.0
1034,82,6,Sapajus robustus,EN,2014,4.0
1035,82,6,Sapajus robustus,EN,2021,4.0
1036,82,6,Sapajus xanthosternos,EN,2014,4.0
1037,82,6,Sapajus xanthosternos,EN,2021,4.0
1038,83,6,Callicebus barbarabrownae,CR,2014,5.0
1039,83,6,Callicebus barbarabrownae,CR,2021,5.0
1040,83,6,Callicebus melanochir,VU,2014,3.0
1041,83,6,Callicebus melanochir,VU,2021,3.0
1042,83,6,Chiropotes satanas,CR,2014,5.0
1043,83,6,Chiropotes satanas,CR,2021,5.0
1044,83,6,Chiropotes utahickae,VU,2014,3.0
1045,83,6,Chiropotes utahickae,VU,2021,3.0
1046,83,6,Callicebus coimbrai,EN,2014,4.0
1047,83,6,Callicebus coimbrai,EN,2021,4.0
1048,83,6,Callicebus personatus,VU,2014,3.0
1049,83,6,Callicebus personatus,VU,2021,3.0
1050,84,8,Odontesthes bicudo,EN,2014,4.0
1051,84,8,Odontesthes bicudo,EN,2021,4.0
1052,85,4,Adebrotus lugoi,VU,2014,3.0
1053,85,4,Adebrotus lugoi,VU,2021,3.0
1054,85,4,Camelobaetidius juparana,NT,2014,2.0
1055,85,4,Camelobaetidius juparana,VU,2021,3.0
1056,85,4,Camelobaetidius maranhensis,VU,2014,3.0
1057,85,4,Camelobaetidius maranhensis,VU,2021,3.0
1058,85,4,Camelobaetidius spinosus,VU,2014,3.0
1059,85,4,Camelobaetidius spinosus,VU,2021,3.0
1060,86,4,Hermanella amere,EN,2014,4.0
1061,86,4,Hermanella amere,EN,2021,4.0
1062,86,4,Hermanella nigra,VU,2014,3.0
1063,86,4,Hermanella nigra,VU,2021,3.0
1064,86,4,Simothraulopsis eurybasis,,2014,
1065,86,4,Simothraulopsis eurybasis,VU,2021,3.0
1066,87,7,Eubalaena australis,EN,2014,4.0
1067,87,7,Eubalaena australis,EN,2021,4.0
1068,88,7,Balaenoptera borealis,EN,2014,4.0
1069,88,7,Balaenoptera borealis,EN,2021,4.0
1070,88,7,Balaenoptera musculus,CR,2014,5.0
1071,88,7,Balaenoptera musculus,CR,2021,5.0
1072,88,7,Balaenoptera physalus,EN,2014,4.0
1073,88,7,Balaenoptera physalus,EN,2021,4.0
1074,89,7,Sotalia guianensis,VU,2014,3.0
1075,89,7,Sotalia guianensis,VU,2021,3.0
1076,89,7,Tursiops gephyreus,não avaliada 2014,2014,11.0
1077,89,7,Tursiops gephyreus,EN,2021,4.0
1078,90,7,Inia geoffrensis,EN,2014,4.0
1079,90,7,Inia geoffrensis,EN,2021,4.0
1080,90,7,Inia araguaiaensis,,2014,
1081,90,7,Inia araguaiaensis,VU,2021,3.0
1082,91,7,Physeter macrocephalus,VU,2014,3.0
1083,91,7,Physeter macrocephalus,VU,2021,3.0
1084,92,7,Pontoporia blainvillei,CR,2014,5.0
1085,92,7,Pontoporia blainvillei,CR,2021,5.0
1086,93,3,Litoblatta camargoi,,2014,
1087,93,3,Litoblatta camargoi,EN,2021,4.0
1088,94,3,Spelaeobochica iuiu,CR,2014,5.0
1089,94,3,Spelaeobochica iuiu,EN,2021,4.0
1090,94,3,Spelaeobochica muchmorei,EN,2014,4.0
1091,94,3,Spelaeobochica muchmorei,CR,2021,5.0
1092,94,3,Spelaeobochica allodentatus,CR,2014,5.0
1093,94,3,Spelaeobochica allodentatus,EN,2021,4.0
1094,95,3,Maxchernes iporangae,CR,2014,5.0
1095,95,3,Maxchernes iporangae,CR,2021,5.0
1096,95,3,Spelaeochernes gracilipalpus,EN,2014,4.0
1097,95,3,Spelaeochernes gracilipalpus,EN,2021,4.0
1098,96,3,Pseudochthonius biseriatus,CR,2014,5.0
1099,96,3,Pseudochthonius biseriatus,EN,2021,4.0
1100,97,3,Ideoroncus cavicola,VU,2014,3.0
1101,97,3,Ideoroncus cavicola,EN,2021,4.0
1102,98,3,Progarypus nigrimanus,CR,2014,5.0
1103,98,3,Progarypus nigrimanus,CR,2021,5.0
1104,99,2,Bouchardia rosea,EN,2014,4.0
1105,99,2,Bouchardia rosea,EN,2021,4.0
1106,100,3,Maricaella duna,LC,2014,1.0
1107,100,3,Maricaella duna,CR,2021,5.0
1108,101,3,Acherontides eleonorae,EN,2014,4.0
1109,101,3,Acherontides eleonorae,VU,2021,3.0
1110,102,3,Aethiopella littoralis,LC,2014,1.0
1111,102,3,Aethiopella littoralis,CR,2021,5.0
1112,102,3,Hyleanura mendoncae,DD,2014,0.0
1113,102,3,Hyleanura mendoncae,VU,2021,3.0
1114,102,3,Arlesia intermedia,LC,2014,1.0
1115,102,3,Arlesia intermedia,CR,2021,5.0
1116,102,3,Micranurida fluminensis,LC,2014,1.0
1117,102,3,Micranurida fluminensis,CR,2021,5.0
1118,103,3,Agraphorura mariapetrae,LC,2014,1.0
1119,103,3,Agraphorura mariapetrae,CR,2021,5.0
1120,104,3,Mesaphorura maricaensis,LC,2014,1.0
1121,104,3,Mesaphorura maricaensis,CR,2021,5.0
1122,105,6,Bradypus torquatus,VU,2014,3.0
1123,105,6,Bradypus torquatus,VU,2021,3.0
1124,106,6,Myrmecophaga tridactyla,VU,2014,3.0
1125,106,6,Myrmecophaga tridactyla,VU,2021,3.0
1126,107,4,Brasileirinho cavaticus,,2014,
1127,107,4,Brasileirinho cavaticus,CR,2021,5.0
1128,108,4,Pongycarcinia xiphidiourus,,2014,
1129,108,4,Pongycarcinia xiphidiourus,EN,2021,4.0
1130,109,3,Iansaoniscus iraquara,,2014,
1131,109,3,Iansaoniscus iraquara,CR,2021,5.0
1132,109,3,Iansaoniscus georginae,,2014,
1133,109,3,Iansaoniscus georginae,CR,2021,5.0
1134,110,3,Amazoniscus leistikowi,,2014,
1135,110,3,Amazoniscus leistikowi,CR,2021,5.0
1136,110,3,Circoniscus carajasensis,,2014,
1137,110,3,Circoniscus carajasensis,EN,2021,4.0
1138,110,3,Circoniscus buckupi,,2014,
1139,110,3,Circoniscus buckupi,CR,2021,5.0
1140,111,3,Iuiuniscus iuiuensis,,2014,
1141,111,3,Iuiuniscus iuiuensis,VU,2021,3.0
1142,111,3,Spelunconiscus castroi,,2014,
1143,111,3,Spelunconiscus castroi,CR,2021,5.0
1144,111,3,Xangoniscus aganju,,2014,
1145,111,3,Xangoniscus aganju,EN,2021,4.0
1146,111,3,Xangoniscus odara,,2014,
1147,111,3,Xangoniscus odara,EN,2021,4.0
1148,111,3,Xangoniscus itacarambiensis,,2014,
1149,111,3,Xangoniscus itacarambiensis,CR,2021,5.0
1150,112,1,Monasa morphoeus morphoeus,EN,2014,4.0
1151,112,1,Monasa morphoeus morphoeus,EN,2021,4.0
1152,113,3,Thaumastus lundi,CR,2014,5.0
1153,113,3,Thaumastus lundi,CR,2021,5.0
1154,113,3,Tomigerus gibberulus,EN,2014,4.0
1155,113,3,Tomigerus gibberulus,EN,2021,4.0
1156,114,3,Lymnaea rupestris,VU,2014,3.0
1157,114,3,Lymnaea rupestris,VU,2021,3.0
1158,115,3,Plesiophysa dolichomastix,CR,2014,5.0
1159,115,3,Plesiophysa dolichomastix,CR,2021,5.0
1160,116,4,Hypselartemon alveus,VU,2014,3.0
1161,116,4,Hypselartemon alveus,VU,2021,3.0
1162,117,3,Succinea lopesi,EN,2014,4.0
1163,117,3,Succinea lopesi,EN,2021,4.0
1164,118,1,Burhinus bistriatus,LC,2014,1.0
1165,118,1,Burhinus bistriatus,VU,2021,3.0
1166,119,1,Charadrius wilsonia,VU,2014,3.0
1167,119,1,Charadrius wilsonia,VU,2021,3.0
1168,120,1,Numenius hudsonicus,NT,2014,2.0
1169,120,1,Numenius hudsonicus,VU,2021,3.0
1170,120,1,Calidris subruficollis,VU,2014,3.0
1171,120,1,Calidris subruficollis,VU,2021,3.0
1172,120,1,Calidris canutus,CR,2014,5.0
1173,120,1,Calidris canutus,VU,2021,3.0
1174,120,1,Calidris pusilla,EN,2014,4.0
1175,120,1,Calidris pusilla,EN,2021,4.0
1176,120,1,Limnodromus griseus,CR,2014,5.0
1177,120,1,Limnodromus griseus,EN,2021,4.0
1178,120,1,Numenius borealis,RE,2014,6.0
1179,120,1,Numenius borealis,RE,2021,6.0
1180,121,1,Sterna dougallii,VU,2014,3.0
1181,121,1,Sterna dougallii,VU,2021,3.0
1182,121,1,Sterna hirundinacea,VU,2014,3.0
1183,121,1,Sterna hirundinacea,VU,2021,3.0
1184,121,1,Thalasseus maximus,EN,2014,4.0
1185,121,1,Thalasseus maximus,EN,2021,4.0
1186,121,1,Thalasseus acuflavidus,LC,2014,1.0
1187,121,1,Thalasseus acuflavidus,VU,2021,3.0
1188,122,3,Ananteris infuscata,EN,2014,4.0
1189,122,3,Ananteris infuscata,EN,2021,4.0
1190,122,3,Troglorhopalurus translucidus,EN,2014,4.0
1191,122,3,Troglorhopalurus translucidus,EN,2021,4.0
1192,123,3,Hadrurochactas araripe,CR,2014,5.0
1193,123,3,Hadrurochactas araripe,CR,2021,5.0
1194,123,3,Hadrurochactas brejo,CR,2014,5.0
1195,123,3,Hadrurochactas brejo,CR,2021,5.0
1196,124,3,Oncinocampa trajanoae,,2014,
1197,124,3,Oncinocampa trajanoae,CR,2021,5.0
1198,125,6,Lycalopex vetulus,VU,2014,3.0
1199,125,6,Lycalopex vetulus,VU,2021,3.0
1200,125,6,Chrysocyon brachyurus,VU,2014,3.0
1201,125,6,Chrysocyon brachyurus,VU,2021,3.0
1202,125,6,Speothos venaticus,VU,2014,3.0
1203,125,6,Speothos venaticus,VU,2021,3.0
1204,125,6,Atelocynus microtis,VU,2014,3.0
1205,125,6,Atelocynus microtis,VU,2021,3.0
1206,126,6,Leopardus geoffroyi,VU,2014,3.0
1207,126,6,Leopardus geoffroyi,VU,2021,3.0
1208,126,6,Leopardus guttulus,VU,2014,3.0
1209,126,6,Leopardus guttulus,VU,2021,3.0
1210,126,6,Leopardus tigrinus,EN,2014,4.0
1211,126,6,Leopardus tigrinus,EN,2021,4.0
1212,126,6,Leopardus wiedii,VU,2014,3.0
1213,126,6,Leopardus wiedii,VU,2021,3.0
1214,126,6,Panthera onca,VU,2014,3.0
1215,126,6,Panthera onca,VU,2021,3.0
1216,126,6,Herpailurus yagouaroundi,VU,2014,3.0
1217,126,6,Herpailurus yagouaroundi,VU,2021,3.0
1218,126,6,Leopardus colocolo,VU,2014,3.0
1219,126,6,Leopardus colocolo,VU,2021,3.0
1220,127,6,Pteronura brasiliensis,VU,2014,3.0
1221,127,6,Pteronura brasiliensis,VU,2021,3.0
1222,128,3,Tisentnops onix,,2014,
1223,128,3,Tisentnops onix,CR,2021,5.0
1224,128,3,Carajas paraua,,2014,
1225,128,3,Carajas paraua,EN,2021,4.0
1226,129,3,Ianduba paubrasil,EN,2014,4.0
1227,129,3,Ianduba paubrasil,EN,2021,4.0
1228,130,3,Celaetycheus mungunza,CR,2014,5.0
1229,130,3,Celaetycheus mungunza,CR,2021,5.0
1230,130,3,Isoctenus corymbus,CR,2014,5.0
1231,130,3,Isoctenus corymbus,CR,2021,5.0
1232,131,3,Harmonicon cerberus,CR,2014,5.0
1233,131,3,Harmonicon cerberus,CR,2021,5.0
1234,132,3,Drymusa spelunca,CR,2014,5.0
1235,132,3,Drymusa spelunca,CR,2021,5.0
1236,133,3,Brasilomma enigmatica,EN,2014,4.0
1237,133,3,Brasilomma enigmatica,EN,2021,4.0
1238,133,3,Tricongius ybyguara,CR,2014,5.0
1239,133,3,Tricongius ybyguara,VU,2021,3.0
1240,134,3,Speocera eleonorae,EN,2014,4.0
1241,134,3,Speocera eleonorae,EN,2021,4.0
1242,134,3,Ochyrocera ibitipoca,EN,2014,4.0
1243,134,3,Ochyrocera ibitipoca,EN,2021,4.0
1244,135,3,Metagonia potiguar,CR,2014,5.0
1245,135,3,Metagonia potiguar,CR,2021,5.0
1246,135,3,Metagonia diamantina,CR,2014,5.0
1247,135,3,Metagonia diamantina,CR,2021,5.0
1248,136,3,Matagaia chromatopus,VU,2014,3.0
1249,136,3,Matagaia chromatopus,VU,2021,3.0
1250,136,3,Neonella noronha,VU,2014,3.0
1251,136,3,Neonella noronha,VU,2021,3.0
1252,137,3,Ariadna aurea,,2014,
1253,137,3,Ariadna aurea,VU,2021,3.0
1254,138,3,Loxosceles troglobia,,2014,
1255,138,3,Loxosceles troglobia,VU,2021,3.0
1256,139,3,Typhochlaena curumim,CR,2014,5.0
1257,139,3,Typhochlaena curumim,CR,2021,5.0
1258,139,3,Tmesiphantes hypogeus,CR,2014,5.0
1259,139,3,Tmesiphantes hypogeus,CR,2021,5.0
1260,139,3,Ybyrapora diversipes,EN,2014,4.0
1261,139,3,Ybyrapora diversipes,EN,2021,4.0
1262,139,3,Ybyrapora gamba,CR,2014,5.0
1263,139,3,Ybyrapora gamba,CR,2021,5.0
1264,139,3,Typhochlaena seladonia,EN,2014,4.0
1265,139,3,Typhochlaena seladonia,EN,2021,4.0
1266,139,3,Dolichothele diamantinensis,EN,2014,4.0
1267,139,3,Dolichothele diamantinensis,EN,2021,4.0
1268,139,3,Pterinopelma sazimai,VU,2014,3.0
1269,139,3,Pterinopelma sazimai,VU,2021,3.0
1270,140,1,Nyctiprogne vielliardi,,2014,
1271,140,1,Nyctiprogne vielliardi,EN,2021,4.0
1272,140,1,Hydropsalis candicans,VU,2014,3.0
1273,140,1,Hydropsalis candicans,EN,2021,4.0
1274,141,3,Coarazuphium caatinga,EN,2014,4.0
1275,141,3,Coarazuphium caatinga,EN,2021,4.0
1276,141,3,Coarazuphium cessaima,CR,2014,5.0
1277,141,3,Coarazuphium cessaima,EN,2021,4.0
1278,141,3,Coarazuphium formoso,VU,2014,3.0
1279,141,3,Coarazuphium formoso,CR,2021,5.0
1280,141,3,Coarazuphium pains,EN,2014,4.0
1281,141,3,Coarazuphium pains,EN,2021,4.0
1282,141,3,Coarazuphium ricardoi,CR,2014,5.0
1283,141,3,Coarazuphium ricardoi,CR,2021,5.0
1284,141,3,Coarazuphium tapiaguassu,CR,2014,5.0
1285,141,3,Coarazuphium tapiaguassu,EN,2021,4.0
1286,141,3,Coarazuphium tessai,CR,2014,5.0
1287,141,3,Coarazuphium tessai,CR,2021,5.0
1288,141,3,Schizogenius ocellatus,EN,2014,4.0
1289,141,3,Schizogenius ocellatus,EN,2021,4.0
1290,141,3,Coarazuphium amazonicus,,2014,
1291,141,3,Coarazuphium amazonicus,CR,2021,5.0
1292,141,3,Coarazuphium spinifemur,,2014,
1293,141,3,Coarazuphium spinifemur,CR,2021,5.0
1294,142,3,Hypocephalus armatus,VU,2014,3.0
1295,142,3,Hypocephalus armatus,VU,2021,3.0
1296,143,3,Ceracis cassumbensis,EN,2014,4.0
1297,143,3,Ceracis cassumbensis,EN,2021,4.0
1298,144,4,Copelatus cessaima,CR,2014,5.0
1299,144,4,Copelatus cessaima,EN,2021,4.0
1300,145,3,Amydetes bellorum,EN,2014,4.0
1301,145,3,Amydetes bellorum,EN,2021,4.0
1302,146,3,Altitatiayus campoi,VU,2014,3.0
1303,146,3,Altitatiayus campoi,VU,2021,3.0
1304,146,3,Altitatiayus dulceae,VU,2014,3.0
1305,146,3,Altitatiayus dulceae,VU,2021,3.0
1306,146,3,Altitatiayus godinhorum,VU,2014,3.0
1307,146,3,Altitatiayus godinhorum,VU,2021,3.0
1308,146,3,Altitatiayus koikei,VU,2014,3.0
1309,146,3,Altitatiayus koikei,VU,2021,3.0
1310,146,3,Altitatiayus rotundatus,VU,2014,3.0
1311,146,3,Altitatiayus rotundatus,VU,2021,3.0
1312,146,3,Altitatiayus ruficollis,VU,2014,3.0
1313,146,3,Altitatiayus ruficollis,VU,2021,3.0
1314,146,3,Altitatiayus trifurcatus,VU,2014,3.0
1315,146,3,Altitatiayus trifurcatus,VU,2021,3.0
1316,147,3,Cartagonum apiuba,CR,2014,5.0
1317,147,3,Cartagonum apiuba,CR,2021,5.0
1318,147,3,Lycomorphon brasiliense,CR,2014,5.0
1319,147,3,Lycomorphon brasiliense,CR,2021,5.0
1320,148,3,Ateuchus squalidus,VU,2014,3.0
1321,148,3,Ateuchus squalidus,VU,2021,3.0
1322,148,3,Canthon corpulentus,VU,2014,3.0
1323,148,3,Canthon corpulentus,VU,2021,3.0
1324,148,3,Canthon quadripunctatus,VU,2014,3.0
1325,148,3,Canthon quadripunctatus,VU,2021,3.0
1326,148,3,Dichotomius eucranioides,EN,2014,4.0
1327,148,3,Dichotomius eucranioides,EN,2021,4.0
1328,148,3,Dichotomius mysticus,EN,2014,4.0
1329,148,3,Dichotomius mysticus,EN,2021,4.0
1330,148,3,Dichotomius schiffleri,EN,2014,4.0
1331,148,3,Dichotomius schiffleri,EN,2021,4.0
1332,148,3,Pedaridium hirsutum,VU,2014,3.0
1333,148,3,Pedaridium hirsutum,VU,2021,3.0
1334,149,3,Metopiellus painensis,,2014,
1335,149,3,Metopiellus painensis,EN,2021,4.0
1336,150,9,Carcharhinus longimanus,VU,2014,3.0
1337,150,9,Carcharhinus longimanus,VU,2021,3.0
1338,150,9,Carcharhinus obscurus,EN,2014,4.0
1339,150,9,Carcharhinus obscurus,EN,2021,4.0
1340,150,9,Carcharhinus perezi,VU,2014,3.0
1341,150,9,Carcharhinus perezi,VU,2021,3.0
1342,150,9,Carcharhinus signatus,VU,2014,3.0
1343,150,9,Carcharhinus signatus,EN,2021,4.0
1344,150,9,Negaprion brevirostris,VU,2014,3.0
1345,150,9,Negaprion brevirostris,EN,2021,4.0
1346,150,9,Carcharhinus galapagensis,CR,2014,5.0
1347,150,9,Carcharhinus galapagensis,CR,2021,5.0
1348,150,9,Carcharhinus porosus,CR,2014,5.0
1349,150,9,Carcharhinus porosus,CR,2021,5.0
1350,150,9,Isogomphodon oxyrhynchus,CR,2014,5.0
1351,150,9,Isogomphodon oxyrhynchus,CR,2021,5.0
1352,150,9,Carcharhinus plumbeus,CR,2014,5.0
1353,150,9,Carcharhinus plumbeus,CR,2021,5.0
1354,151,9,Sphyrna lewini,CR,2014,5.0
1355,151,9,Sphyrna lewini,CR,2021,5.0
1356,151,9,Sphyrna media,CR,2014,5.0
1357,151,9,Sphyrna media,CR,2021,5.0
1358,151,9,Sphyrna mokarran,EN,2014,4.0
1359,151,9,Sphyrna mokarran,CR,2021,5.0
1360,151,9,Sphyrna tiburo,CR,2014,5.0
1361,151,9,Sphyrna tiburo,CR,2021,5.0
1362,151,9,Sphyrna tudes,CR,2014,5.0
1363,151,9,Sphyrna tudes,CR,2021,5.0
1364,151,9,Sphyrna zygaena,CR,2014,5.0
1365,151,9,Sphyrna zygaena,CR,2021,5.0
1366,152,9,Galeorhinus galeus,CR,2014,5.0
1367,152,9,Galeorhinus galeus,CR,2021,5.0
1368,152,9,Mustelus canis,EN,2014,4.0
1369,152,9,Mustelus canis,EN,2021,4.0
1370,152,9,Mustelus fasciatus,CR,2014,5.0
1371,152,9,Mustelus fasciatus,CR,2021,5.0
1372,152,9,Mustelus schmitti,CR,2014,5.0
1373,152,9,Mustelus schmitti,CR,2021,5.0
1374,153,2,Cassidulus mitis,EN,2014,4.0
1375,153,2,Cassidulus mitis,EN,2021,4.0
1376,154,6,Kerodon rupestris,VU,2014,3.0
1377,154,6,Kerodon rupestris,VU,2021,3.0
1378,154,6,Kerodon acrobata,VU,2014,3.0
1379,154,6,Kerodon acrobata,VU,2021,3.0
1380,154,6,Cavia intermedia,CR,2014,5.0
1381,154,6,Cavia intermedia,CR,2021,5.0
1382,155,6,Akodon mystax,VU,2014,3.0
1383,155,6,Akodon mystax,VU,2021,3.0
1384,155,6,Gyldenstolpia planaltensis,EN,2014,4.0
1385,155,6,Gyldenstolpia planaltensis,EN,2021,4.0
1386,155,6,Oligoryzomys rupestris,EN,2014,4.0
1387,155,6,Oligoryzomys rupestris,EN,2021,4.0
1388,155,6,Rhipidomys cariri,VU,2014,3.0
1389,155,6,Rhipidomys cariri,VU,2021,3.0
1390,155,6,Rhipidomys tribei,EN,2014,4.0
1391,155,6,Rhipidomys tribei,EN,2021,4.0
1392,155,6,Thalpomys cerradensis,VU,2014,3.0
1393,155,6,Thalpomys cerradensis,VU,2021,3.0
1394,155,6,Wilfredomys oenax,EN,2014,4.0
1395,155,6,Wilfredomys oenax,EN,2021,4.0
1396,155,6,Cerradomys goytaca,EN,2014,4.0
1397,155,6,Cerradomys goytaca,EN,2021,4.0
1398,155,6,Euryoryzomys lamia,EN,2014,4.0
1399,155,6,Euryoryzomys lamia,EN,2021,4.0
1400,155,6,Thalpomys lasiotis,EN,2014,4.0
1401,155,6,Thalpomys lasiotis,EN,2021,4.0
1402,155,6,Microakodontomys transitorius,EN,2014,4.0
1403,155,6,Microakodontomys transitorius,EN,2021,4.0
1404,155,6,Juscelinomys candango,CR(PEX),2014,7.0
1405,155,6,Juscelinomys candango,CR(PEX),2021,7.0
1406,155,6,Noronhomys vespuccii,EX,2014,9.0
1407,155,6,Noronhomys vespuccii,EX,2021,9.0
1408,156,6,Ctenomys flamarioni,EN,2014,4.0
1409,156,6,Ctenomys flamarioni,EN,2021,4.0
1410,156,6,Ctenomys bicolor,EN,2014,4.0
1411,156,6,Ctenomys bicolor,EN,2021,4.0
1412,156,6,Ctenomys lami,EN,2014,4.0
1413,156,6,Ctenomys lami,EN,2021,4.0
1414,156,6,Ctenomys minutus,VU,2014,3.0
1415,156,6,Ctenomys minutus,VU,2021,3.0
1416,157,6,Phyllomys lundi,EN,2014,4.0
1417,157,6,Phyllomys lundi,EN,2021,4.0
1418,157,6,Phyllomys thomasi,EN,2014,4.0
1419,157,6,Phyllomys thomasi,EN,2021,4.0
1420,157,6,Trinomys mirapitanga,EN,2014,4.0
1421,157,6,Trinomys mirapitanga,EN,2021,4.0
1422,157,6,Trinomys yonenagae,EN,2014,4.0
1423,157,6,Trinomys yonenagae,EN,2021,4.0
1424,157,6,Callistomys pictus,EN,2014,4.0
1425,157,6,Callistomys pictus,EN,2021,4.0
1426,157,6,Trinomys eliasi,VU,2014,3.0
1427,157,6,Trinomys eliasi,VU,2021,3.0
1428,157,6,Trinomys moojeni,EN,2014,4.0
1429,157,6,Trinomys moojeni,EN,2021,4.0
1430,157,6,Phyllomys brasiliensis,EN,2014,4.0
1431,157,6,Phyllomys brasiliensis,EN,2021,4.0
1432,157,6,Phyllomys unicolor,CR,2014,5.0
1433,157,6,Phyllomys unicolor,CR,2021,5.0
1434,158,6,Chaetomys subspinosus,VU,2014,3.0
1435,158,6,Chaetomys subspinosus,VU,2021,3.0
1436,158,6,Coendou speratus,EN,2014,4.0
1437,158,6,Coendou speratus,EN,2021,4.0
1438,159,6,Blastocerus dichotomus,VU,2014,3.0
1439,159,6,Blastocerus dichotomus,VU,2021,3.0
1440,159,6,Mazama nana,VU,2014,3.0
1441,159,6,Mazama nana,VU,2021,3.0
1442,159,6,Ozotoceros bezoarticus bezoarticus,VU,2014,3.0
1443,159,6,Ozotoceros bezoarticus bezoarticus,VU,2021,3.0
1444,159,6,Ozotoceros bezoarticus leucogaster,VU,2014,3.0
1445,159,6,Ozotoceros bezoarticus leucogaster,Subespécie que sai da Lista,2021,10.0
1446,160,6,Tayassu pecari,VU,2014,3.0
1447,160,6,Tayassu pecari,VU,2021,3.0
1448,161,9,Prognathodes obliquus,VU,2014,3.0
1449,161,9,Prognathodes obliquus,VU,2021,3.0
1450,162,8,Crenicichla empheres,VU,2014,3.0
1451,162,8,Crenicichla empheres,VU,2021,3.0
1452,162,8,Crenicichla hadrostigma,VU,2014,3.0
1453,162,8,Crenicichla hadrostigma,VU,2021,3.0
1454,162,8,Crenicichla cyclostoma,CR,2014,5.0
1455,162,8,Crenicichla cyclostoma,CR,2021,5.0
1456,162,8,Crenicichla heckeli,VU,2014,3.0
1457,162,8,Crenicichla heckeli,VU,2021,3.0
1458,162,8,Crenicichla jegui,EN,2014,4.0
1459,162,8,Crenicichla jegui,EN,2021,4.0
1460,162,8,Crenicichla urosema,EN,2014,4.0
1461,162,8,Crenicichla urosema,EN,2021,4.0
1462,162,8,Teleocichla cinderella,EN,2014,4.0
1463,162,8,Teleocichla cinderella,EN,2021,4.0
1464,162,8,Teleocichla prionogenys,VU,2014,3.0
1465,162,8,Teleocichla prionogenys,VU,2021,3.0
1466,162,8,Teleocichla wajapi,EN,2014,4.0
1467,162,8,Teleocichla wajapi,EN,2021,4.0
1468,162,8,Crenicichla jupiaensis,EN,2014,4.0
1469,162,8,Crenicichla jupiaensis,EN,2021,4.0
1470,162,8,Teleocichla centisquama,EN,2014,4.0
1471,162,8,Teleocichla centisquama,EN,2021,4.0
1472,163,9,Epinephelus marginatus,VU,2014,3.0
1473,163,9,Epinephelus marginatus,VU,2021,3.0
1474,163,9,Epinephelus morio,VU,2014,3.0
1475,163,9,Epinephelus morio,VU,2021,3.0
1476,163,9,Epinephelus itajara,CR,2014,5.0
1477,163,9,Epinephelus itajara,CR,2021,5.0
1478,164,9,Elacatinus figaro,VU,2014,3.0
1479,164,9,Elacatinus figaro,VU,2021,3.0
1480,165,9,Makaira nigricans,EN,2014,4.0
1481,165,9,Makaira nigricans,EN,2021,4.0
1482,165,9,Kajikia albida,VU,2014,3.0
1483,165,9,Kajikia albida,VU,2021,3.0
1484,166,9,Halichoeres rubrovirens,VU,2014,3.0
1485,166,9,Halichoeres rubrovirens,VU,2021,3.0
1486,167,9,Malacoctenus brunoi,VU,2014,3.0
1487,167,9,Malacoctenus brunoi,VU,2021,3.0
1488,168,9,Lutjanus cyanopterus,VU,2014,3.0
1489,168,9,Lutjanus cyanopterus,VU,2021,3.0
1490,168,9,Lutjanus purpureus,VU,2014,3.0
1491,168,9,Lutjanus purpureus,VU,2021,3.0
1492,169,9,Lopholatilus villarii,VU,2014,3.0
1493,169,9,Lopholatilus villarii,VU,2021,3.0
1494,170,9,Cerdale fasciata,EN,2014,4.0
1495,170,9,Cerdale fasciata,EN,2021,4.0
1496,171,9,Polyprion americanus,CR,2014,5.0
1497,171,9,Polyprion americanus,CR,2021,5.0
1498,172,9,Stegastes trindadensis,VU,2014,3.0
1499,172,9,Stegastes trindadensis,VU,2021,3.0
1500,172,9,Stegastes sanctipauli,VU,2014,3.0
1501,172,9,Stegastes sanctipauli,VU,2021,3.0
1502,172,9,Stegastes rocasensis,VU,2014,3.0
1503,172,9,Stegastes rocasensis,VU,2021,3.0
1504,172,9,Microspathodon chrysurus,VU,2014,3.0
1505,172,9,Microspathodon chrysurus,VU,2021,3.0
1506,173,9,Scarus trispinosus,EN,2014,4.0
1507,173,9,Scarus trispinosus,EN,2021,4.0
1508,173,9,Scarus zelindae,VU,2014,3.0
1509,173,9,Scarus zelindae,VU,2021,3.0
1510,173,9,Sparisoma axillare,VU,2014,3.0
1511,173,9,Sparisoma axillare,VU,2021,3.0
1512,173,9,Sparisoma frondosum,VU,2014,3.0
1513,173,9,Sparisoma frondosum,VU,2021,3.0
1514,173,9,Sparisoma rocha,VU,2014,3.0
1515,173,9,Sparisoma rocha,VU,2021,3.0
1516,174,9,Thunnus thynnus,CR,2014,5.0
1517,174,9,Thunnus thynnus,EN,2021,4.0
1518,175,9,Choranthias salmopunctatus,VU,2014,3.0
1519,175,9,Choranthias salmopunctatus,VU,2021,3.0
1520,175,9,Hyporthodus nigritus,EN,2014,4.0
1521,175,9,Hyporthodus nigritus,EN,2021,4.0
